file_name,A,P,S,n_frames,max_bodies,too_fast_torso,is_interaction
S014C002P017R001A040.skeleton.npy,40,17,14,36,1,False,False
S014C002P017R001A051.skeleton.npy,51,17,14,40,2,False,True
S014C002P017R001A044.skeleton.npy,44,17,14,75,1,False,False
S014C002P017R001A055.skeleton.npy,55,17,14,47,2,True,True
S014C002P017R001A053.skeleton.npy,53,17,14,55,2,False,True
S014C002P017R001A045.skeleton.npy,45,17,14,69,1,False,False
S014C002P017R001A054.skeleton.npy,54,17,14,36,2,False,True
S014C002P017R001A050.skeleton.npy,50,17,14,37,2,False,True
S014C002P017R001A025.skeleton.npy,25,17,14,112,1,False,False
S014C002P017R001A046.skeleton.npy,46,17,14,55,1,False,False
S014C002P017R001A047.skeleton.npy,47,17,14,66,1,False,False
S014C002P017R001A057.skeleton.npy,57,17,14,69,2,False,True
S014C002P017R001A058.skeleton.npy,58,17,14,54,2,False,True
S014C002P017R002A003.skeleton.npy,3,17,14,78,1,False,False
S014C002P017R001A049.skeleton.npy,49,17,14,80,1,False,False
S014C002P017R002A001.skeleton.npy,1,17,14,93,1,False,False
S014C002P017R001A048.skeleton.npy,48,17,14,67,1,True,False
S014C002P017R002A005.skeleton.npy,5,17,14,48,1,False,False
S014C002P017R002A007.skeleton.npy,7,17,14,48,1,False,False
S014C002P017R002A004.skeleton.npy,4,17,14,137,1,False,False
S014C002P017R002A012.skeleton.npy,12,17,14,67,1,False,False
S014C002P017R002A011.skeleton.npy,11,17,14,85,1,False,False
S014C002P017R001A059.skeleton.npy,59,17,14,85,2,False,True
S014C002P017R002A002.skeleton.npy,2,17,14,66,1,False,False
S014C002P017R001A056.skeleton.npy,56,17,14,58,2,False,True
S014C002P017R001A060.skeleton.npy,60,17,14,84,2,False,True
S014C002P017R002A019.skeleton.npy,19,17,14,60,1,False,False
S014C002P017R002A009.skeleton.npy,9,17,14,54,1,True,False
S014C002P017R002A006.skeleton.npy,6,17,14,66,1,False,False
S014C002P017R002A022.skeleton.npy,22,17,14,62,1,False,False
S014C002P017R002A021.skeleton.npy,21,17,14,61,1,False,False
S014C002P017R002A010.skeleton.npy,10,17,14,51,1,False,False
S014C002P017R002A008.skeleton.npy,8,17,14,64,1,True,False
S014C002P017R002A020.skeleton.npy,20,17,14,104,1,True,False
S014C002P017R002A015.skeleton.npy,15,17,14,107,1,False,False
S014C002P017R002A032.skeleton.npy,32,17,14,83,1,False,False
S014C002P017R002A017.skeleton.npy,17,17,14,109,1,True,False
S014C002P017R002A016.skeleton.npy,16,17,14,157,1,True,False
S014C002P017R002A026.skeleton.npy,26,17,14,59,1,False,False
S014C002P017R002A023.skeleton.npy,23,17,14,59,1,False,False
S014C002P017R002A027.skeleton.npy,27,17,14,46,1,False,False
S014C002P017R002A031.skeleton.npy,31,17,14,46,1,False,False
S014C002P017R002A025.skeleton.npy,25,17,14,64,1,False,False
S014C002P017R002A036.skeleton.npy,36,17,14,71,1,False,False
S014C002P017R002A028.skeleton.npy,28,17,14,75,1,False,False
S014C002P017R002A018.skeleton.npy,18,17,14,79,1,False,False
S014C002P017R002A035.skeleton.npy,35,17,14,66,1,True,False
S014C002P017R002A013.skeleton.npy,13,17,14,65,1,False,False
S014C002P017R002A014.skeleton.npy,14,17,14,135,1,True,False
S014C002P017R002A045.skeleton.npy,45,17,14,68,1,False,False
S014C002P017R002A030.skeleton.npy,30,17,14,138,1,False,False
S014C002P017R002A033.skeleton.npy,33,17,14,69,1,False,False
S014C002P017R002A029.skeleton.npy,29,17,14,75,1,False,False
S014C002P017R002A046.skeleton.npy,46,17,14,63,1,False,False
S014C002P017R002A039.skeleton.npy,39,17,14,44,1,False,False
S014C002P017R002A024.skeleton.npy,24,17,14,55,1,False,False
S014C002P017R002A040.skeleton.npy,40,17,14,40,1,False,False
S014C002P017R002A047.skeleton.npy,47,17,14,65,1,False,False
S014C002P017R002A050.skeleton.npy,50,17,14,46,2,False,True
S014C002P017R002A043.skeleton.npy,43,17,14,58,1,False,False
S014C002P017R002A051.skeleton.npy,51,17,14,41,2,False,True
S014C002P017R002A053.skeleton.npy,53,17,14,45,2,False,True
S014C002P017R002A041.skeleton.npy,41,17,14,64,1,False,False
S014C002P017R002A052.skeleton.npy,52,17,14,61,2,False,True
S014C002P017R002A054.skeleton.npy,54,17,14,40,2,False,True
S014C002P017R002A038.skeleton.npy,38,17,14,47,1,False,False
S014C002P017R002A034.skeleton.npy,34,17,14,93,1,False,False
S014C002P017R002A042.skeleton.npy,42,17,14,150,1,False,False
S014C002P017R002A044.skeleton.npy,44,17,14,95,1,False,False
S014C002P019R001A003.skeleton.npy,3,19,14,120,1,False,False
S014C002P017R002A037.skeleton.npy,37,17,14,121,1,False,False
S014C002P017R002A049.skeleton.npy,49,17,14,104,1,False,False
S014C002P019R001A005.skeleton.npy,5,19,14,64,1,False,False
S014C002P019R001A006.skeleton.npy,6,19,14,66,1,False,False
S014C002P017R002A057.skeleton.npy,57,17,14,63,2,False,True
S014C002P017R002A055.skeleton.npy,55,17,14,52,2,False,True
S014C002P017R002A048.skeleton.npy,48,17,14,82,1,True,False
S014C002P017R002A056.skeleton.npy,56,17,14,68,2,False,True
S014C002P017R002A059.skeleton.npy,59,17,14,90,2,True,True
S014C002P019R001A014.skeleton.npy,14,19,14,143,1,True,False
S014C002P019R001A008.skeleton.npy,8,19,14,60,1,False,False
S014C002P017R002A060.skeleton.npy,60,17,14,105,2,True,True
S014C002P019R001A021.skeleton.npy,21,19,14,80,1,True,False
S014C002P019R001A012.skeleton.npy,12,19,14,156,1,False,False
S014C002P019R001A002.skeleton.npy,2,19,14,110,1,False,False
S014C002P019R001A007.skeleton.npy,7,19,14,79,1,False,False
S014C002P019R001A009.skeleton.npy,9,19,14,47,1,True,False
S014C002P019R001A004.skeleton.npy,4,19,14,147,1,False,False
S014C002P019R001A010.skeleton.npy,10,19,14,62,1,False,False
S014C002P019R001A001.skeleton.npy,1,19,14,100,1,False,False
S014C002P019R001A023.skeleton.npy,23,19,14,64,1,False,False
S014C002P019R001A015.skeleton.npy,15,19,14,100,1,False,False
S014C002P019R001A027.skeleton.npy,27,19,14,50,1,False,False
S014C002P019R001A026.skeleton.npy,26,19,14,89,1,False,False
S014C002P019R001A025.skeleton.npy,25,19,14,88,1,False,False
S014C002P019R001A020.skeleton.npy,20,19,14,92,1,True,False
S014C002P019R001A013.skeleton.npy,13,19,14,142,1,False,False
S014C002P019R001A024.skeleton.npy,24,19,14,69,1,False,False
S014C002P019R001A030.skeleton.npy,30,19,14,139,1,False,False
S014C002P019R001A029.skeleton.npy,29,19,14,0,0,False,False
S014C002P019R001A011.skeleton.npy,11,19,14,99,1,False,False
S014C002P019R001A018.skeleton.npy,18,19,14,97,1,False,False
S014C002P017R002A058.skeleton.npy,58,17,14,69,2,False,True
S014C002P019R001A019.skeleton.npy,19,19,14,84,1,False,False
S014C002P019R001A017.skeleton.npy,17,19,14,137,1,True,False
S014C002P019R001A033.skeleton.npy,33,19,14,63,1,False,False
S014C002P019R001A031.skeleton.npy,31,19,14,46,1,False,False
S014C002P019R001A041.skeleton.npy,41,19,14,58,1,False,False
S014C002P019R001A034.skeleton.npy,34,19,14,82,1,False,False
S014C002P019R001A032.skeleton.npy,32,19,14,76,1,False,False
S014C002P019R001A043.skeleton.npy,43,19,14,57,1,False,False
S014C002P019R001A038.skeleton.npy,38,19,14,42,1,False,False
S014C002P019R001A044.skeleton.npy,44,19,14,77,1,False,False
S014C002P019R001A016.skeleton.npy,16,19,14,187,1,True,False
S014C002P019R001A037.skeleton.npy,37,19,14,97,1,False,False
S014C002P019R001A042.skeleton.npy,42,19,14,125,1,False,False
S014C002P019R001A048.skeleton.npy,48,19,14,92,1,False,False
S014C002P019R001A047.skeleton.npy,47,19,14,67,1,False,False
S014C002P019R001A051.skeleton.npy,51,19,14,52,2,False,True
S014C002P019R001A050.skeleton.npy,50,19,14,45,2,False,True
S014C002P019R001A040.skeleton.npy,40,19,14,37,1,False,False
S014C002P019R001A022.skeleton.npy,22,19,14,73,1,False,False
S014C002P019R001A028.skeleton.npy,28,19,14,64,1,False,False
S014C002P019R001A052.skeleton.npy,52,19,14,59,2,False,True
S014C002P019R001A049.skeleton.npy,49,19,14,68,1,False,False
S014C002P019R001A045.skeleton.npy,45,19,14,58,1,False,False
S014C002P019R001A054.skeleton.npy,54,19,14,49,2,False,True
S014C002P019R001A046.skeleton.npy,46,19,14,63,1,False,False
S014C002P019R001A035.skeleton.npy,35,19,14,64,1,False,False
S014C002P019R002A007.skeleton.npy,7,19,14,72,1,False,False
S014C002P019R002A009.skeleton.npy,9,19,14,55,1,True,False
S014C002P019R002A002.skeleton.npy,2,19,14,160,1,False,False
S014C002P019R001A060.skeleton.npy,60,19,14,103,2,False,True
S014C002P019R002A005.skeleton.npy,5,19,14,51,1,False,False
S014C002P019R001A036.skeleton.npy,36,19,14,93,1,False,False
S014C002P019R002A004.skeleton.npy,4,19,14,103,1,True,False
S014C002P019R002A008.skeleton.npy,8,19,14,93,1,True,False
S014C002P019R002A003.skeleton.npy,3,19,14,78,1,False,False
S014C002P019R001A057.skeleton.npy,57,19,14,61,2,False,True
S014C002P019R001A039.skeleton.npy,39,19,14,44,1,False,False
S014C002P019R002A015.skeleton.npy,15,19,14,137,1,False,False
S014C002P019R001A059.skeleton.npy,59,19,14,88,2,True,True
S014C002P019R001A055.skeleton.npy,55,19,14,44,2,False,True
S014C002P019R001A056.skeleton.npy,56,19,14,82,2,False,True
S014C002P019R002A010.skeleton.npy,10,19,14,68,1,False,False
S014C002P019R001A053.skeleton.npy,53,19,14,66,2,False,True
S014C002P019R002A006.skeleton.npy,6,19,14,71,1,True,False
S014C002P019R001A058.skeleton.npy,58,19,14,73,2,False,True
S014C002P019R002A001.skeleton.npy,1,19,14,75,1,False,False
S014C002P019R002A012.skeleton.npy,12,19,14,161,1,False,False
S014C002P019R002A021.skeleton.npy,21,19,14,84,1,True,False
S014C002P019R002A018.skeleton.npy,18,19,14,102,1,False,False
S014C002P019R002A011.skeleton.npy,11,19,14,167,1,False,False
S014C002P019R002A020.skeleton.npy,20,19,14,77,1,True,False
S014C002P019R002A014.skeleton.npy,14,19,14,179,1,True,False
S014C002P019R002A017.skeleton.npy,17,19,14,164,1,True,False
S014C002P019R002A023.skeleton.npy,23,19,14,84,1,False,False
S014C002P019R002A026.skeleton.npy,26,19,14,81,1,False,False
S014C002P019R002A025.skeleton.npy,25,19,14,73,1,False,False
S014C002P019R002A027.skeleton.npy,27,19,14,59,1,False,False
S014C002P019R002A022.skeleton.npy,22,19,14,60,1,False,False
S014C002P019R002A035.skeleton.npy,35,19,14,72,1,True,False
S014C002P019R002A024.skeleton.npy,24,19,14,86,1,False,False
S014C002P019R002A019.skeleton.npy,19,19,14,78,1,False,False
S014C002P019R002A028.skeleton.npy,28,19,14,120,1,False,False
S014C002P019R002A013.skeleton.npy,13,19,14,125,1,True,False
S014C002P019R002A016.skeleton.npy,16,19,14,214,1,True,False
S014C002P019R002A036.skeleton.npy,36,19,14,74,1,False,False
S014C002P019R002A039.skeleton.npy,39,19,14,61,1,False,False
S014C002P019R002A034.skeleton.npy,34,19,14,61,1,False,False
S014C002P019R002A042.skeleton.npy,42,19,14,128,1,False,False
S014C002P019R002A041.skeleton.npy,41,19,14,114,1,False,False
S014C002P019R002A040.skeleton.npy,40,19,14,43,1,False,False
S014C002P019R002A033.skeleton.npy,33,19,14,66,1,False,False
S014C002P019R002A038.skeleton.npy,38,19,14,52,1,False,False
S014C002P019R002A049.skeleton.npy,49,19,14,72,1,False,False
S014C002P019R002A047.skeleton.npy,47,19,14,83,1,False,False
S014C002P019R002A032.skeleton.npy,32,19,14,69,1,False,False
S014C002P019R002A051.skeleton.npy,51,19,14,52,2,False,True
S014C002P019R002A031.skeleton.npy,31,19,14,64,1,False,False
S014C002P019R002A050.skeleton.npy,50,19,14,57,2,False,True
S014C002P019R002A045.skeleton.npy,45,19,14,47,1,False,False
S014C002P019R002A048.skeleton.npy,48,19,14,85,1,False,False
S014C002P019R002A056.skeleton.npy,56,19,14,74,2,False,True
S014C002P019R002A030.skeleton.npy,30,19,14,112,1,False,False
S014C002P019R002A043.skeleton.npy,43,19,14,76,1,True,False
S014C002P019R002A046.skeleton.npy,46,19,14,74,1,False,False
S014C002P019R002A052.skeleton.npy,52,19,14,60,2,False,True
S014C002P025R001A001.skeleton.npy,1,25,14,83,1,False,False
S014C002P019R002A060.skeleton.npy,60,19,14,109,2,True,True
S014C002P019R002A057.skeleton.npy,57,19,14,63,2,False,True
S014C002P019R002A053.skeleton.npy,53,19,14,72,2,False,True
S014C002P019R002A058.skeleton.npy,58,19,14,58,2,False,True
S014C002P019R002A054.skeleton.npy,54,19,14,49,2,False,True
S014C002P025R001A005.skeleton.npy,5,25,14,56,1,False,False
S014C002P025R001A003.skeleton.npy,3,25,14,62,1,False,False
S014C002P019R002A044.skeleton.npy,44,19,14,94,1,False,False
S014C002P025R001A002.skeleton.npy,2,25,14,58,1,False,False
S014C002P019R002A055.skeleton.npy,55,19,14,47,2,False,True
S014C002P019R002A059.skeleton.npy,59,19,14,59,2,True,True
S014C002P019R002A029.skeleton.npy,29,19,14,131,1,False,False
S014C002P025R001A007.skeleton.npy,7,25,14,58,1,True,False
S014C002P019R002A037.skeleton.npy,37,19,14,128,1,False,False
S014C002P025R001A008.skeleton.npy,8,25,14,90,1,False,False
S014C002P025R001A010.skeleton.npy,10,25,14,64,1,False,False
S014C002P025R001A012.skeleton.npy,12,25,14,117,1,False,False
S014C002P025R001A019.skeleton.npy,19,25,14,95,1,False,False
S014C002P025R001A013.skeleton.npy,13,25,14,77,1,False,False
S014C002P025R001A006.skeleton.npy,6,25,14,109,1,True,False
S014C002P025R001A018.skeleton.npy,18,25,14,96,1,False,False
S014C002P025R001A020.skeleton.npy,20,25,14,116,1,False,False
S014C002P025R001A014.skeleton.npy,14,25,14,174,1,True,False
S014C002P025R001A009.skeleton.npy,9,25,14,75,1,True,False
S014C002P025R001A004.skeleton.npy,4,25,14,108,1,True,False
S014C002P025R001A017.skeleton.npy,17,25,14,183,1,False,False
S014C002P025R001A023.skeleton.npy,23,25,14,92,1,True,False
S014C002P025R001A021.skeleton.npy,21,25,14,82,1,True,False
S014C002P025R001A011.skeleton.npy,11,25,14,149,1,False,False
S014C002P025R001A024.skeleton.npy,24,25,14,76,1,False,False
S014C002P025R001A027.skeleton.npy,27,25,14,60,1,False,False
S014C002P025R001A015.skeleton.npy,15,25,14,121,1,True,False
S014C002P025R001A031.skeleton.npy,31,25,14,47,1,False,False
S014C002P025R001A022.skeleton.npy,22,25,14,78,1,False,False
S014C002P025R001A028.skeleton.npy,28,25,14,124,1,False,False
S014C002P025R001A035.skeleton.npy,35,25,14,50,1,True,False
S014C002P025R001A029.skeleton.npy,29,25,14,111,1,False,False
S014C002P025R001A040.skeleton.npy,40,25,14,41,1,False,False
S014C002P025R001A034.skeleton.npy,34,25,14,61,1,False,False
S014C002P025R001A033.skeleton.npy,33,25,14,69,1,False,False
S014C002P025R001A016.skeleton.npy,16,25,14,300,1,False,False
S014C002P025R001A032.skeleton.npy,32,25,14,66,1,False,False
S014C002P025R001A030.skeleton.npy,30,25,14,131,1,False,False
S014C002P025R001A042.skeleton.npy,42,25,14,108,1,True,False
S014C002P025R001A044.skeleton.npy,44,25,14,75,1,False,False
S014C002P025R001A025.skeleton.npy,25,25,14,93,1,False,False
S014C002P025R001A026.skeleton.npy,26,25,14,84,1,False,False
S014C002P025R001A047.skeleton.npy,47,25,14,73,1,True,False
S014C002P025R001A041.skeleton.npy,41,25,14,74,1,False,False
S014C002P025R001A039.skeleton.npy,39,25,14,49,1,False,False
S014C002P025R001A037.skeleton.npy,37,25,14,100,1,False,False
S014C002P025R001A051.skeleton.npy,51,25,14,71,2,False,True
S014C002P025R001A038.skeleton.npy,38,25,14,50,1,False,False
S014C002P025R001A043.skeleton.npy,43,25,14,52,1,True,False
S014C002P025R001A052.skeleton.npy,52,25,14,68,2,False,True
S014C002P025R001A036.skeleton.npy,36,25,14,98,1,True,False
S014C002P025R001A046.skeleton.npy,46,25,14,76,1,True,False
S014C002P025R001A055.skeleton.npy,55,25,14,53,2,False,True
S014C002P025R001A045.skeleton.npy,45,25,14,63,1,False,False
S014C002P025R001A057.skeleton.npy,57,25,14,72,2,True,True
S014C002P025R001A050.skeleton.npy,50,25,14,63,2,False,True
S014C002P025R001A054.skeleton.npy,54,25,14,49,2,False,True
S014C002P025R001A049.skeleton.npy,49,25,14,92,1,True,False
S014C002P025R002A001.skeleton.npy,1,25,14,66,1,False,False
S014C002P025R001A048.skeleton.npy,48,25,14,70,1,True,False
S014C002P025R002A005.skeleton.npy,5,25,14,63,1,False,False
S014C002P025R001A056.skeleton.npy,56,25,14,84,2,True,True
S014C002P025R002A009.skeleton.npy,9,25,14,64,1,True,False
S014C002P025R002A008.skeleton.npy,8,25,14,77,1,True,False
S014C002P025R002A006.skeleton.npy,6,25,14,81,1,True,False
S014C002P025R002A004.skeleton.npy,4,25,14,117,1,True,False
S014C002P025R002A003.skeleton.npy,3,25,14,75,1,False,False
S014C002P025R002A011.skeleton.npy,11,25,14,100,1,True,False
S014C002P025R001A058.skeleton.npy,58,25,14,79,2,True,True
S014C002P025R002A007.skeleton.npy,7,25,14,56,1,True,False
S014C002P025R002A013.skeleton.npy,13,25,14,105,1,True,False
S014C002P025R002A015.skeleton.npy,15,25,14,152,1,True,False
S014C002P025R001A059.skeleton.npy,59,25,14,93,2,False,True
S014C002P025R002A021.skeleton.npy,21,25,14,82,1,True,False
S014C002P025R001A053.skeleton.npy,53,25,14,58,2,False,True
S014C002P025R002A002.skeleton.npy,2,25,14,73,1,False,False
S014C002P025R002A010.skeleton.npy,10,25,14,71,1,False,False
S014C002P025R001A060.skeleton.npy,60,25,14,98,2,False,True
S014C002P025R002A027.skeleton.npy,27,25,14,55,1,False,False
S014C002P025R002A024.skeleton.npy,24,25,14,69,1,False,False
S014C002P025R002A026.skeleton.npy,26,25,14,115,1,False,False
S014C002P025R002A018.skeleton.npy,18,25,14,85,1,False,False
S014C002P025R002A025.skeleton.npy,25,25,14,92,1,False,False
S014C002P025R002A022.skeleton.npy,22,25,14,96,1,False,False
S014C002P025R002A012.skeleton.npy,12,25,14,128,1,False,False
S014C002P025R002A029.skeleton.npy,29,25,14,106,1,False,False
S014C002P025R002A033.skeleton.npy,33,25,14,65,1,False,False
S014C002P025R002A014.skeleton.npy,14,25,14,138,1,True,False
S014C002P025R002A034.skeleton.npy,34,25,14,87,1,False,False
S014C002P025R002A032.skeleton.npy,32,25,14,49,1,False,False
S014C002P025R002A031.skeleton.npy,31,25,14,49,1,False,False
S014C002P025R002A028.skeleton.npy,28,25,14,108,1,False,False
S014C002P025R002A023.skeleton.npy,23,25,14,89,1,False,False
S014C002P025R002A030.skeleton.npy,30,25,14,134,1,False,False
S014C002P025R002A020.skeleton.npy,20,25,14,81,1,True,False
S014C002P025R002A017.skeleton.npy,17,25,14,170,1,True,False
S014C002P025R002A019.skeleton.npy,19,25,14,77,1,False,False
S014C002P025R002A039.skeleton.npy,39,25,14,49,1,False,False
S014C002P025R002A016.skeleton.npy,16,25,14,300,1,True,False
S014C002P025R002A036.skeleton.npy,36,25,14,77,1,False,False
S014C002P025R002A041.skeleton.npy,41,25,14,82,1,True,False
S014C002P025R002A044.skeleton.npy,44,25,14,75,1,False,False
S014C002P025R002A046.skeleton.npy,46,25,14,51,1,False,False
S014C002P025R002A052.skeleton.npy,52,25,14,68,2,False,True
S014C002P025R002A043.skeleton.npy,43,25,14,54,1,True,False
S014C002P025R002A054.skeleton.npy,54,25,14,55,2,False,True
S014C002P025R002A051.skeleton.npy,51,25,14,64,2,False,True
S014C002P025R002A047.skeleton.npy,47,25,14,54,1,False,False
S014C002P025R002A037.skeleton.npy,37,25,14,139,1,False,False
S014C002P025R002A040.skeleton.npy,40,25,14,44,1,False,False
S014C002P025R002A035.skeleton.npy,35,25,14,71,1,True,False
S014C002P025R002A038.skeleton.npy,38,25,14,41,1,False,False
S014C002P025R002A053.skeleton.npy,53,25,14,63,2,False,True
S014C002P025R002A048.skeleton.npy,48,25,14,80,1,True,False
S014C002P025R002A050.skeleton.npy,50,25,14,59,2,False,True
S014C002P025R002A049.skeleton.npy,49,25,14,119,1,False,False
S014C002P025R002A045.skeleton.npy,45,25,14,56,1,True,False
S014C002P025R002A056.skeleton.npy,56,25,14,103,2,False,True
S014C002P027R001A001.skeleton.npy,1,27,14,95,1,False,False
S014C002P025R002A060.skeleton.npy,60,25,14,97,2,False,True
S014C002P027R001A010.skeleton.npy,10,27,14,53,1,False,False
S014C002P027R001A005.skeleton.npy,5,27,14,54,1,False,False
S014C002P027R001A009.skeleton.npy,9,27,14,56,1,False,False
S014C002P027R001A004.skeleton.npy,4,27,14,123,1,False,False
S014C002P025R002A055.skeleton.npy,55,25,14,54,2,False,True
S014C002P027R001A008.skeleton.npy,8,27,14,65,1,False,False
S014C002P027R001A013.skeleton.npy,13,27,14,67,1,False,False
S014C002P027R001A006.skeleton.npy,6,27,14,81,1,False,False
S014C002P027R001A015.skeleton.npy,15,27,14,147,1,False,False
S014C002P027R001A007.skeleton.npy,7,27,14,52,1,False,False
S014C002P027R001A011.skeleton.npy,11,27,14,135,1,False,False
S014C002P025R002A042.skeleton.npy,42,25,14,79,1,True,False
S014C002P027R001A003.skeleton.npy,3,27,14,95,1,False,False
S014C002P027R001A002.skeleton.npy,2,27,14,64,1,False,False
S014C002P025R002A059.skeleton.npy,59,25,14,8,2,True,True
S014C002P027R001A022.skeleton.npy,22,27,14,50,1,False,False
S014C002P027R001A019.skeleton.npy,19,27,14,67,1,False,False
S014C002P027R001A020.skeleton.npy,20,27,14,70,1,False,False
S014C002P027R001A016.skeleton.npy,16,27,14,101,1,True,False
S014C002P027R001A018.skeleton.npy,18,27,14,93,1,False,False
S014C002P027R001A014.skeleton.npy,14,27,14,165,1,True,False
S014C002P027R001A021.skeleton.npy,21,27,14,64,1,False,False
S014C002P025R002A058.skeleton.npy,58,25,14,66,2,False,True
S014C002P027R001A017.skeleton.npy,17,27,14,84,1,False,False
S014C002P027R001A023.skeleton.npy,23,27,14,56,1,False,False
S014C002P027R001A032.skeleton.npy,32,27,14,57,1,False,False
S014C002P027R001A027.skeleton.npy,27,27,14,59,1,False,False
S014C002P025R002A057.skeleton.npy,57,25,14,69,2,False,True
S014C002P027R001A028.skeleton.npy,28,27,14,65,1,False,False
S014C002P027R001A026.skeleton.npy,26,27,14,89,1,False,False
S014C002P027R001A033.skeleton.npy,33,27,14,45,1,False,False
S014C002P027R001A031.skeleton.npy,31,27,14,60,1,False,False
S014C002P027R001A025.skeleton.npy,25,27,14,85,1,False,False
S014C002P027R001A036.skeleton.npy,36,27,14,47,1,False,False
S014C002P027R001A024.skeleton.npy,24,27,14,55,1,False,False
S014C002P027R001A030.skeleton.npy,30,27,14,114,1,False,False
S014C002P027R001A042.skeleton.npy,42,27,14,80,1,False,False
S014C002P027R001A039.skeleton.npy,39,27,14,38,1,False,False
S014C002P027R001A029.skeleton.npy,29,27,14,127,1,False,False
S014C002P027R001A037.skeleton.npy,37,27,14,84,1,False,False
S014C002P027R001A048.skeleton.npy,48,27,14,89,1,False,False
S014C002P027R001A040.skeleton.npy,40,27,14,43,1,False,False
S014C002P027R001A049.skeleton.npy,49,27,14,62,1,False,False
S014C002P027R001A047.skeleton.npy,47,27,14,67,1,False,False
S014C002P027R001A012.skeleton.npy,12,27,14,95,1,False,False
S014C002P027R001A056.skeleton.npy,56,27,14,80,2,False,True
S014C002P027R001A038.skeleton.npy,38,27,14,43,1,False,False
S014C002P027R001A053.skeleton.npy,53,27,14,49,2,False,True
S014C002P027R001A043.skeleton.npy,43,27,14,54,1,False,False
S014C002P027R001A044.skeleton.npy,44,27,14,64,1,False,False
S014C002P027R001A054.skeleton.npy,54,27,14,41,2,False,True
S014C002P027R001A051.skeleton.npy,51,27,14,42,2,False,True
S014C002P027R001A041.skeleton.npy,41,27,14,58,1,False,False
S014C002P027R002A002.skeleton.npy,2,27,14,64,1,False,False
S014C002P027R001A059.skeleton.npy,59,27,14,119,2,False,True
S014C002P027R001A055.skeleton.npy,55,27,14,71,2,False,True
S014C002P027R001A060.skeleton.npy,60,27,14,91,2,False,True
S014C002P027R001A057.skeleton.npy,57,27,14,80,2,False,True
S014C002P027R002A004.skeleton.npy,4,27,14,99,1,False,False
S014C002P027R001A034.skeleton.npy,34,27,14,56,1,False,False
S014C002P027R002A001.skeleton.npy,1,27,14,62,1,False,False
S014C002P027R002A009.skeleton.npy,9,27,14,53,1,False,False
S014C002P027R002A011.skeleton.npy,11,27,14,99,1,False,False
S014C002P027R002A007.skeleton.npy,7,27,14,47,1,False,False
S014C002P027R001A058.skeleton.npy,58,27,14,73,2,True,True
S014C002P027R001A046.skeleton.npy,46,27,14,62,1,False,False
S014C002P027R001A035.skeleton.npy,35,27,14,73,1,True,False
S014C002P027R002A006.skeleton.npy,6,27,14,67,1,True,False
S014C002P027R002A012.skeleton.npy,12,27,14,115,1,False,False
S014C002P027R002A013.skeleton.npy,13,27,14,63,1,False,False
S014C002P027R002A020.skeleton.npy,20,27,14,87,1,True,False
S014C002P027R002A021.skeleton.npy,21,27,14,54,1,True,False
S014C002P027R002A016.skeleton.npy,16,27,14,99,1,True,False
S014C002P027R001A050.skeleton.npy,50,27,14,62,2,False,True
S014C002P027R002A008.skeleton.npy,8,27,14,58,1,True,False
S014C002P027R002A015.skeleton.npy,15,27,14,126,1,False,False
S014C002P027R002A005.skeleton.npy,5,27,14,51,1,False,False
S014C002P027R002A003.skeleton.npy,3,27,14,90,1,False,False
S014C002P027R002A019.skeleton.npy,19,27,14,49,1,False,False
S014C002P027R001A052.skeleton.npy,52,27,14,66,2,False,True
S014C002P027R002A017.skeleton.npy,17,27,14,86,1,True,False
S014C002P027R002A030.skeleton.npy,30,27,14,100,1,False,False
S014C002P027R002A014.skeleton.npy,14,27,14,142,1,True,False
S014C002P027R002A010.skeleton.npy,10,27,14,50,1,False,False
S014C002P027R002A029.skeleton.npy,29,27,14,91,1,False,False
S014C002P027R001A045.skeleton.npy,45,27,14,51,1,False,False
S014C002P027R002A018.skeleton.npy,18,27,14,83,1,False,False
S014C002P027R002A028.skeleton.npy,28,27,14,61,1,False,False
S014C002P027R002A023.skeleton.npy,23,27,14,46,1,False,False
S014C002P027R002A025.skeleton.npy,25,27,14,62,1,False,False
S014C002P027R002A022.skeleton.npy,22,27,14,48,1,False,False
S014C002P027R002A033.skeleton.npy,33,27,14,56,1,False,False
S014C002P027R002A036.skeleton.npy,36,27,14,48,1,False,False
S014C002P027R002A039.skeleton.npy,39,27,14,40,1,False,False
S014C002P027R002A027.skeleton.npy,27,27,14,48,1,False,False
S014C002P027R002A041.skeleton.npy,41,27,14,38,1,False,False
S014C002P027R002A031.skeleton.npy,31,27,14,48,1,False,False
S014C002P027R002A032.skeleton.npy,32,27,14,65,1,False,False
S014C002P027R002A024.skeleton.npy,24,27,14,55,1,False,False
S014C002P027R002A050.skeleton.npy,50,27,14,39,2,False,True
S014C002P027R002A026.skeleton.npy,26,27,14,59,1,False,False
S014C002P027R002A049.skeleton.npy,49,27,14,69,1,False,False
S014C002P027R002A048.skeleton.npy,48,27,14,94,1,True,False
S014C002P027R002A051.skeleton.npy,51,27,14,37,2,False,True
S014C002P027R002A045.skeleton.npy,45,27,14,72,1,True,False
S014C002P027R002A034.skeleton.npy,34,27,14,53,1,False,False
S014C002P027R002A057.skeleton.npy,57,27,14,75,2,True,True
S014C002P027R002A047.skeleton.npy,47,27,14,65,1,False,False
S014C002P027R002A035.skeleton.npy,35,27,14,56,1,True,False
